ÿÿÿdisplay,n
ÿÿÿleading,j
ÿÿÿbother,v
ÿÿÿconsist,v
ÿÿÿalcohol,n
ÿÿÿenable,v
ÿÿÿbend,v
ÿÿÿsaving,n
ÿÿÿgain,n
ÿÿÿdesert,n
ÿÿÿshall,v
ÿÿÿerror,n
ÿÿÿrelease,n
ÿÿÿcop,n
ÿÿÿArab,j
ÿÿÿdouble,j
ÿÿÿwalk,n
ÿÿÿsand,n
ÿÿÿSpanish,j
ÿÿÿrule,v
ÿÿÿhit,n
ÿÿÿprint,n
ÿÿÿpreserve,v
ÿÿÿpassage,n
ÿÿÿformal,j
ÿÿÿtransition,n
ÿÿÿexistence,n
ÿÿÿalbum,n
ÿÿÿparticipation,n
ÿÿÿarrange,v
ÿÿÿatmosphere,n
ÿÿÿjoint,j
ÿÿÿreply,v
ÿÿÿcycle,n
ÿÿÿopposite,j
ÿÿÿlock,v
ÿÿÿwhole,n
ÿÿÿdeserve,v
ÿÿÿconsistent,j
ÿÿÿresistance,n
ÿÿÿdiscovery,n
ÿÿÿtear,v
ÿÿÿexposure,n
ÿÿÿpose,v
ÿÿÿstream,n
ÿÿÿsale,n
ÿÿÿtrust,n
ÿÿÿbenefit,v
ÿÿÿpot,n
ÿÿÿgrand,j
ÿÿÿmine,p
ÿÿÿhello,u
ÿÿÿcoalition,n
ÿÿÿtale,n
ÿÿÿknife,n
ÿÿÿresolve,v
ÿÿÿracial,j
ÿÿÿphase,n
ÿÿÿpresent,n
ÿÿÿjoke,n
ÿÿÿcoat,n
ÿÿÿMexican,j
ÿÿÿsymptom,n
ÿÿÿcontact,v
ÿÿÿmanufacturer,n
ÿÿÿphilosophy,n
ÿÿÿpotato,n
ÿÿÿinterview,v
ÿÿÿfoundation,n
ÿÿÿquote,v
ÿÿÿonline,j
ÿÿÿpass,n
ÿÿÿnegotiation,n
ÿÿÿgood,n
ÿÿÿurge,v
ÿÿÿoccasion,n
ÿÿÿdust,n
ÿÿÿbreathe,v
ÿÿÿelect,v
ÿÿÿinvestigator,n
ÿÿÿjacket,n
ÿÿÿglad,j
ÿÿÿordinary,j
ÿÿÿreduction,n
ÿÿÿrarely,r
ÿÿÿshift,n
ÿÿÿpack,v
ÿÿÿsuicide,n
ÿÿÿnumerous,j
ÿÿÿtouch,n
ÿÿÿsubstance,n
ÿÿÿdiscipline,n
ÿÿÿelsewhere,r
ÿÿÿiron,n
ÿÿÿpractical,j
ÿÿÿmoreover,r
ÿÿÿpassion,n
ÿÿÿvolunteer,n
ÿÿÿimplement,v
ÿÿÿessentially,r
ÿÿÿgene,n
ÿÿÿenforcement,n
ÿÿÿvs,i
ÿÿÿsauce,n
ÿÿÿindependence,n
ÿÿÿmarketing,n
ÿÿÿpriest,n
ÿÿÿamazing,j
ÿÿÿintense,j
ÿÿÿadvance,n
ÿÿÿemployer,n
ÿÿÿshock,n
ÿÿÿinspire,v
ÿÿÿadjust,v
ÿÿÿretire,v
ÿÿÿsure,r
ÿÿÿvisible,j
ÿÿÿkiss,v
ÿÿÿillness,n
ÿÿÿcap,n
ÿÿÿhabit,n
ÿÿÿcompetitive,j
ÿÿÿjuice,n
ÿÿÿcongressional,j
ÿÿÿinvolvement,n
ÿÿÿdominate,v
ÿÿÿpreviously,r
ÿÿÿwhenever,r
ÿÿÿtransfer,v
ÿÿÿanalyze,v
ÿÿÿanother,p
ÿÿÿattach,v
ÿÿÿfor,c
ÿÿÿIndian,n
ÿÿÿdisaster,n
ÿÿÿparking,n
ÿÿÿprospect,n
ÿÿÿboss,n
ÿÿÿcomplaint,n
ÿÿÿchampionship,n
ÿÿÿcoach,v
ÿÿÿexercise,v
ÿÿÿfundamental,j
ÿÿÿsevere,j
ÿÿÿenhance,v
ÿÿÿmystery,n
ÿÿÿimpose,v
ÿÿÿpoverty,n
ÿÿÿother,i
ÿÿÿentry,n
ÿÿÿfat,j
ÿÿÿspending,n
ÿÿÿking,n
ÿÿÿevaluate,v
ÿÿÿsymbol,n
ÿÿÿstill,j
ÿÿÿtrade,v
ÿÿÿmaker,n
ÿÿÿmood,n
ÿÿÿaccomplish,v
ÿÿÿemphasis,n
ÿÿÿillustrate,v
ÿÿÿboot,n
ÿÿÿmonitor,v
ÿÿÿAsian,j
ÿÿÿentertainment,n
ÿÿÿbean,n
ÿÿÿevaluation,n
ÿÿÿcreature,n
ÿÿÿcommander,n
ÿÿÿdigital,j
ÿÿÿarrangement,n
ÿÿÿconcentrate,v
ÿÿÿtotal,n
ÿÿÿusual,j
ÿÿÿanger,n
ÿÿÿpsychological,j
ÿÿÿheavily,r
ÿÿÿpeak,n
ÿÿÿapproximately,r
ÿÿÿincreasing,j
ÿÿÿdisorder,n
ÿÿÿmissile,n
ÿÿÿequally,r
ÿÿÿvary,v
ÿÿÿwire,n
ÿÿÿround,n
ÿÿÿdistribution,n
ÿÿÿtransportation,n
ÿÿÿholy,j
ÿÿÿring,v
ÿÿÿtwin,n
ÿÿÿcommand,n
ÿÿÿcommission,n
ÿÿÿinterpretation,n
ÿÿÿbreakfast,n
ÿÿÿstop,n
ÿÿÿstrongly,r
ÿÿÿengineering,n
ÿÿÿluck,n
ÿÿÿso-called,j
ÿÿÿconstant,j
ÿÿÿrace,v
ÿÿÿclinic,n
ÿÿÿveteran,n
ÿÿÿsmell,v
ÿÿÿtablespoon,n
ÿÿÿcapable,j
ÿÿÿnervous,j
ÿÿÿtourist,n
ÿÿÿlight,v
ÿÿÿtoss,v
ÿÿÿcrucial,j
ÿÿÿbury,v
ÿÿÿpray,v
ÿÿÿtomato,n
ÿÿÿexception,n
ÿÿÿbutter,n
ÿÿÿdeficit,n
ÿÿÿbathroom,n
ÿÿÿobjective,n
ÿÿÿblock,v
ÿÿÿelectronic,j
ÿÿÿally,n
ÿÿÿjourney,n
ÿÿÿreputation,n
ÿÿÿmixture,n
ÿÿÿsurely,r
ÿÿÿtower,n
ÿÿÿsmoke,n
ÿÿÿconfront,v
ÿÿÿpure,j
ÿÿÿglance,v
ÿÿÿdimension,n
ÿÿÿtoy,n
ÿÿÿprisoner,n
ÿÿÿfellow,j
ÿÿÿsmooth,j
ÿÿÿnearby,j
ÿÿÿpeer,n
ÿÿÿdesigner,n
ÿÿÿpersonnel,n
ÿÿÿshape,v
ÿÿÿeducator,n
ÿÿÿrelative,n
ÿÿÿimmigration,n
ÿÿÿbelt,n
ÿÿÿteaspoon,n
ÿÿÿbirthday,n
ÿÿÿimplication,n
ÿÿÿperfectly,r
ÿÿÿcoast,n
ÿÿÿsupporter,n
ÿÿÿaccompany,v
ÿÿÿsilver,n
ÿÿÿteenager,n
ÿÿÿrecognition,n
ÿÿÿretirement,n
ÿÿÿflag,n
ÿÿÿrecovery,n
ÿÿÿwhisper,v
ÿÿÿwatch,n
ÿÿÿgentleman,n
ÿÿÿcorn,n
ÿÿÿmoon,n
ÿÿÿinner,j
ÿÿÿjunior,j
ÿÿÿrather,c
ÿÿÿthroat,n
ÿÿÿsalary,n
ÿÿÿswing,v
ÿÿÿobserver,n
ÿÿÿdue,j
ÿÿÿstraight,j
ÿÿÿpublication,n
ÿÿÿpretty,j
ÿÿÿcrop,n
ÿÿÿdig,v
ÿÿÿstrike,n
ÿÿÿpermanent,j
ÿÿÿplant,v
ÿÿÿphenomenon,n
ÿÿÿanxiety,n
ÿÿÿunlike,i
ÿÿÿwet,j
ÿÿÿliterally,r
ÿÿÿresist,v
ÿÿÿconvention,n
ÿÿÿembrace,v
ÿÿÿsupply,v
ÿÿÿassist,v
ÿÿÿexhibition,n
ÿÿÿconstruct,v
ÿÿÿviewer,n
ÿÿÿpan,n
ÿÿÿconsultant,n
ÿÿÿsoon,c
ÿÿÿline,v
ÿÿÿadministrator,n
ÿÿÿdate,v
ÿÿÿoccasionally,r
ÿÿÿmayor,n
ÿÿÿconsideration,n
ÿÿÿCEO,n
ÿÿÿsecure,v
ÿÿÿpink,j
ÿÿÿsmoke,v
ÿÿÿestimate,n
ÿÿÿbuck,n
ÿÿÿhistoric,j
ÿÿÿpoem,n
ÿÿÿgrandmother,n
ÿÿÿbind,v
ÿÿÿfifth,m
ÿÿÿconstantly,r
ÿÿÿenterprise,n
ÿÿÿfavor,v
ÿÿÿtesting,n
ÿÿÿstomach,n
ÿÿÿapparent,j
ÿÿÿweigh,v
ÿÿÿinstall,v
ÿÿÿsensitive,j
ÿÿÿsuggestion,n
ÿÿÿmail,n
ÿÿÿrecipe,n
ÿÿÿreasonable,j
ÿÿÿpreparation,n
ÿÿÿwooden,j
ÿÿÿelementary,j
ÿÿÿconcert,n
ÿÿÿaggressive,j
ÿÿÿfalse,j
ÿÿÿintention,n
ÿÿÿchannel,n
ÿÿÿextreme,j
ÿÿÿtube,n
ÿÿÿdrawing,n
ÿÿÿprotein,n
ÿÿÿquit,v
ÿÿÿabsence,n
ÿÿÿroll,n
ÿÿÿLatin,j
ÿÿÿrapidly,r
ÿÿÿjail,n
ÿÿÿcomment,v
ÿÿÿdiversity,n
ÿÿÿhonest,j
ÿÿÿPalestinian,j
ÿÿÿpace,n
ÿÿÿemployment,n
ÿÿÿspeaker,n
ÿÿÿimpression,n
ÿÿÿessay,n
ÿÿÿrespondent,n
ÿÿÿgiant,j
ÿÿÿcake,n
ÿÿÿhistorian,n
ÿÿÿnegotiate,v
ÿÿÿrestore,v
ÿÿÿsubstantial,j
ÿÿÿpop,v
ÿÿÿparticular,r
ÿÿÿspecialist,n
ÿÿÿorigin,n
ÿÿÿapproval,n
ÿÿÿmine,n
ÿÿÿquietly,r
ÿÿÿadvise,v
ÿÿÿconventional,j
ÿÿÿdrop,n
ÿÿÿcount,n
ÿÿÿdepth,n
ÿÿÿwealth,n
ÿÿÿdisability,n
ÿÿÿshell,n
ÿÿÿgeneral,r
ÿÿÿcriticize,v
ÿÿÿfast,j
ÿÿÿprofessional,n
ÿÿÿeffectively,r
ÿÿÿbiological,j
ÿÿÿpack,n
ÿÿÿonion,n
ÿÿÿdeputy,n
ÿÿÿflat,j
ÿÿÿbrand,n
ÿÿÿassure,v
ÿÿÿmad,j
ÿÿÿaward,n
ÿÿÿcriteria,n
ÿÿÿdealer,n
ÿÿÿvia,i
ÿÿÿalternative,j
ÿÿÿutility,n
ÿÿÿprecisely,r
ÿÿÿarise,v
ÿÿÿarmed,j
ÿÿÿnevertheless,r
ÿÿÿhighway,n
ÿÿÿclinical,j
ÿÿÿroutine,n
ÿÿÿschedule,v
ÿÿÿwage,n
ÿÿÿnormally,r
ÿÿÿphrase,n
ÿÿÿingredient,n
ÿÿÿstake,n
ÿÿÿMuslim,j
ÿÿÿdream,v
ÿÿÿfiber,n
ÿÿÿactivist,n
ÿÿÿIslamic,j
ÿÿÿsnap,v
ÿÿÿterrorism,n
ÿÿÿrefugee,n
ÿÿÿincorporate,v
ÿÿÿhip,n
ÿÿÿultimate,j
ÿÿÿswitch,v
ÿÿÿcorporation,n
ÿÿÿvaluable,j
ÿÿÿassumption,n
ÿÿÿgear,n
ÿÿÿgraduate,v
ÿÿÿbarrier,n
ÿÿÿminor,j
ÿÿÿprovision,n
ÿÿÿkiller,n
ÿÿÿassign,v
ÿÿÿgang,n
ÿÿÿdeveloping,j
ÿÿÿclassic,j
ÿÿÿchemical,n
ÿÿÿwave,v
ÿÿÿlabel,n
ÿÿÿteen,n
ÿÿÿindex,n
ÿÿÿvacation,n
ÿÿÿadvocate,n
ÿÿÿdraft,n
ÿÿÿextraordinary,j
ÿÿÿheaven,n
ÿÿÿrough,j
ÿÿÿyell,v
ÿÿÿpregnant,j
ÿÿÿdistant,j
ÿÿÿdrama,n
ÿÿÿsatellite,n
ÿÿÿpersonally,r
ÿÿÿwonder,n
ÿÿÿclock,n
ÿÿÿchocolate,n
ÿÿÿItalian,j
ÿÿÿCanadian,j
ÿÿÿceiling,n
ÿÿÿsweep,v
ÿÿÿadvertising,n
ÿÿÿuniversal,j
ÿÿÿspin,v
ÿÿÿhouse,v
ÿÿÿbutton,n
ÿÿÿbell,n
ÿÿÿrank,n
ÿÿÿdarkness,n
ÿÿÿahead,i
ÿÿÿclothing,n
ÿÿÿsuper,j
ÿÿÿyield,v
ÿÿÿfence,n
ÿÿÿportrait,n
ÿÿÿpaint,n
ÿÿÿsurvival,n
ÿÿÿroughly,r
ÿÿÿlawsuit,n
ÿÿÿbottom,j
ÿÿÿtestimony,n
ÿÿÿbunch,n
ÿÿÿbeat,n
ÿÿÿwind,v
ÿÿÿfound,v
ÿÿÿburden,n
ÿÿÿreact,v
ÿÿÿchamber,n
ÿÿÿfurniture,n
ÿÿÿcooperation,n
ÿÿÿstring,n
ÿÿÿceremony,n
ÿÿÿcommunicate,v
ÿÿÿtaste,v
ÿÿÿcheek,n
ÿÿÿlost,j
ÿÿÿprofile,n
ÿÿÿmechanism,n
ÿÿÿdisagree,v
ÿÿÿlike,r
ÿÿÿpenalty,n
ÿÿÿmatch,n
ÿÿÿie,r
ÿÿÿadvance,v
ÿÿÿresort,n
ÿÿÿdestruction,n
ÿÿÿbear,n
ÿÿÿunlikely,j
ÿÿÿtissue,n
ÿÿÿconstitutional,j
ÿÿÿpant,n
ÿÿÿstranger,n
ÿÿÿinfection,n
ÿÿÿcabinet,n
ÿÿÿbroken,j
ÿÿÿapple,n
ÿÿÿelectric,j
ÿÿÿproceed,v
ÿÿÿtrack,v
ÿÿÿbet,v
ÿÿÿliterary,j
ÿÿÿvirus,n
ÿÿÿstupid,j
ÿÿÿdispute,n
ÿÿÿfortune,n
ÿÿÿstrategic,j
ÿÿÿassistant,n
ÿÿÿovercome,v
ÿÿÿremarkable,j
ÿÿÿoccupy,v
ÿÿÿstatistics,n
ÿÿÿshopping,n
ÿÿÿcousin,n
ÿÿÿencounter,v
ÿÿÿwipe,v
ÿÿÿinitially,r
ÿÿÿblind,j
ÿÿÿwhite,n
ÿÿÿport,n
ÿÿÿhonor,v
ÿÿÿelectricity,n
ÿÿÿgenetic,j
ÿÿÿadviser,n
ÿÿÿpay,n
ÿÿÿspokesman,n
ÿÿÿretain,v
ÿÿÿlatter,d
ÿÿÿincentive,n
ÿÿÿslave,n
ÿÿÿchemical,j
ÿÿÿtranslate,v
ÿÿÿaccurate,j
ÿÿÿwhereas,c
ÿÿÿterror,n
ÿÿÿthough,r
ÿÿÿexpansion,n
ÿÿÿelite,n
ÿÿÿOlympic,j
ÿÿÿdirt,n
ÿÿÿodd,j
ÿÿÿrice,n
ÿÿÿbullet,n
ÿÿÿtight,j
ÿÿÿBible,n
ÿÿÿchart,n
ÿÿÿsolar,j
ÿÿÿdecline,n
ÿÿÿconservative,n
ÿÿÿprocess,v
ÿÿÿsquare,j
ÿÿÿstick,n
ÿÿÿconcentration,n
ÿÿÿcomplicated,j
ÿÿÿgently,r
ÿÿÿchampion,n
ÿÿÿscenario,n
ÿÿÿtelescope,n
ÿÿÿreflection,n
ÿÿÿrevolution,n
ÿÿÿstrip,n
ÿÿÿinterpret,v
ÿÿÿfriendly,j
ÿÿÿtournament,n
ÿÿÿfiction,n
ÿÿÿdetect,v
ÿÿÿbalance,v
ÿÿÿlikely,r
ÿÿÿtremendous,j
ÿÿÿlifetime,n
ÿÿÿrecommendation,n
ÿÿÿflow,v
ÿÿÿsenator,n
ÿÿÿmarket,v
ÿÿÿhunting,n
ÿÿÿsalad,n
ÿÿÿguarantee,v
ÿÿÿinnocent,j
ÿÿÿboundary,n
ÿÿÿpause,v
ÿÿÿremote,j
ÿÿÿsatisfaction,n
ÿÿÿjournal,n
ÿÿÿbench,n
ÿÿÿlover,n
ÿÿÿraw,j
ÿÿÿawareness,n
ÿÿÿsurprising,j
ÿÿÿwithdraw,v
ÿÿÿgeneral,n
ÿÿÿdeck,n
ÿÿÿsimilarly,r
ÿÿÿnewly,r
ÿÿÿpole,n
ÿÿÿtestify,v
ÿÿÿmode,n
ÿÿÿdialogue,n
ÿÿÿimply,v
ÿÿÿnaturally,r
ÿÿÿmutual,j
ÿÿÿfounder,n
ÿÿÿtop,i
ÿÿÿadvanced,j
ÿÿÿpride,n
ÿÿÿdismiss,v
ÿÿÿaircraft,n
ÿÿÿdelivery,n
ÿÿÿmainly,r
ÿÿÿbake,v
ÿÿÿfreeze,v
ÿÿÿplatform,n
ÿÿÿfinance,n
ÿÿÿsink,v
ÿÿÿattractive,j
ÿÿÿrespect,v
ÿÿÿdiverse,j
ÿÿÿrelevant,j
ÿÿÿideal,j
ÿÿÿjoy,n
ÿÿÿworth,n
ÿÿÿregularly,r
ÿÿÿworking,j
ÿÿÿsinger,n
ÿÿÿevolve,v
ÿÿÿshooting,n
ÿÿÿpartly,r
ÿÿÿunknown,j
ÿÿÿassistant,j
ÿÿÿoffense,n
ÿÿÿcounter,n
ÿÿÿDNA,n
ÿÿÿsmell,n
ÿÿÿpotentially,r
ÿÿÿtransfer,n
ÿÿÿthirty,m
ÿÿÿjustify,v
ÿÿÿprotest,n
ÿÿÿcrash,n
ÿÿÿcraft,n
ÿÿÿtreaty,n
ÿÿÿterrorist,n
ÿÿÿinsight,n
ÿÿÿpossess,v
ÿÿÿpolitically,r
ÿÿÿtap,v
ÿÿÿlie,n
ÿÿÿextensive,j
ÿÿÿepisode,n
ÿÿÿdouble,v
ÿÿÿswim,v
ÿÿÿtire,v
ÿÿÿfault,n
ÿÿÿloose,j
ÿÿÿfree,v
ÿÿÿshortly,r
ÿÿÿoriginally,r
ÿÿÿconsiderable,j
ÿÿÿprior,i
ÿÿÿintellectual,j
ÿÿÿmix,n
ÿÿÿassault,n
ÿÿÿrelax,v
ÿÿÿstair,n
ÿÿÿadventure,n
ÿÿÿexternal,j
ÿÿÿproof,n
ÿÿÿconfident,j
ÿÿÿheadquarters,n
ÿÿÿsudden,j
ÿÿÿdirty,j
ÿÿÿviolation,n
ÿÿÿtongue,n
ÿÿÿlicense,n
ÿÿÿhold,n
ÿÿÿshelter,n
ÿÿÿrub,v
ÿÿÿcontroversy,n
ÿÿÿentrance,n
ÿÿÿfavorite,n
ÿÿÿpractice,v
ÿÿÿproperly,r
ÿÿÿfade,v
ÿÿÿdefensive,j
ÿÿÿtragedy,n
ÿÿÿnet,n
ÿÿÿcharacterize,v
ÿÿÿfuneral,n
ÿÿÿprofession,n
ÿÿÿalter,v
ÿÿÿspot,v
ÿÿÿconstitute,v
ÿÿÿestablishment,n
ÿÿÿsqueeze,v
ÿÿÿimagination,n
ÿÿÿtarget,v
ÿÿÿmask,n
ÿÿÿconvert,v
ÿÿÿcomprehensive,j
ÿÿÿprominent,j
ÿÿÿpresentation,n
ÿÿÿregardless,r
ÿÿÿeasy,r
ÿÿÿload,v
ÿÿÿstable,j
ÿÿÿintroduction,n
ÿÿÿappeal,v
ÿÿÿpretend,v
ÿÿÿnot,c
ÿÿÿelderly,j
ÿÿÿrepresentation,n
ÿÿÿdeer,n
ÿÿÿsplit,v
ÿÿÿviolate,v
ÿÿÿpartnership,n
ÿÿÿpollution,n
ÿÿÿemission,n
ÿÿÿsteady,j
ÿÿÿvital,j
ÿÿÿneither,d
ÿÿÿfate,n
ÿÿÿearnings,n
ÿÿÿoven,n
ÿÿÿdistinction,n
ÿÿÿsegment,n
ÿÿÿnowhere,r
ÿÿÿpoet,n
ÿÿÿmere,j
ÿÿÿexciting,j
ÿÿÿvariation,n
ÿÿÿcomfort,n
ÿÿÿradical,j
ÿÿÿstress,v
ÿÿÿadapt,v
ÿÿÿIrish,j
ÿÿÿhoney,n
ÿÿÿcorrespondent,n
ÿÿÿpale,j
ÿÿÿmusician,n
ÿÿÿsignificance,n
ÿÿÿload,n
ÿÿÿround,j
ÿÿÿvessel,n
ÿÿÿstorage,n
ÿÿÿflee,v
ÿÿÿmm-hmm,u
ÿÿÿleather,n
ÿÿÿdistribute,v
ÿÿÿevolution,n
ÿÿÿill,j
ÿÿÿtribe,n
ÿÿÿshelf,n
ÿÿÿcan,n
ÿÿÿgrandfather,n
ÿÿÿlawn,n
ÿÿÿbuyer,n
ÿÿÿdining,n
ÿÿÿwisdom,n
ÿÿÿcouncil,n
ÿÿÿvulnerable,j
ÿÿÿinstance,n
ÿÿÿgarlic,n
ÿÿÿcapability,n
ÿÿÿpoetry,n
ÿÿÿcelebrity,n
ÿÿÿgradually,r
ÿÿÿstability,n
ÿÿÿdoubt,v
ÿÿÿfantasy,n
ÿÿÿscared,j
ÿÿÿguide,v
ÿÿÿplot,n
ÿÿÿframework,n
ÿÿÿgesture,n
ÿÿÿdepending,i
ÿÿÿongoing,j
ÿÿÿpsychology,n
ÿÿÿsince,r
ÿÿÿcounselor,n
ÿÿÿwitness,v
ÿÿÿchapter,n
ÿÿÿfellow,n
ÿÿÿdivorce,n
ÿÿÿowe,v
ÿÿÿpipe,n
ÿÿÿathletic,j
ÿÿÿslight,j
ÿÿÿmath,n
ÿÿÿshade,n
ÿÿÿtail,n
ÿÿÿsustain,v
ÿÿÿmount,v
ÿÿÿobligation,n
ÿÿÿangle,n
ÿÿÿpalm,n
ÿÿÿdiffer,v
ÿÿÿcustom,n
ÿÿÿstore,v
ÿÿÿeconomist,n
ÿÿÿfifteen,m
ÿÿÿsoup,n
ÿÿÿcelebration,n
ÿÿÿefficient,j
ÿÿÿdamage,v
ÿÿÿcomposition,n
ÿÿÿsatisfy,v
ÿÿÿpile,n
ÿÿÿbriefly,r
ÿÿÿcarbon,n
ÿÿÿcloser,j
ÿÿÿconsume,v
ÿÿÿscheme,n
ÿÿÿcrack,n
ÿÿÿfrequency,n
ÿÿÿtobacco,n
ÿÿÿsurvivor,n
ÿÿÿbesides,r
ÿÿÿin,c
ÿÿÿpsychologist,n
ÿÿÿwealthy,j
ÿÿÿgalaxy,n
ÿÿÿgiven,j
ÿÿÿfund,v
ÿÿÿski,n
ÿÿÿlimitation,n
ÿÿÿOK,j
ÿÿÿtrace,v
ÿÿÿappointment,n
ÿÿÿpreference,n
ÿÿÿmeter,n
ÿÿÿexplosion,n
ÿÿÿarrest,n
ÿÿÿpublicly,r
ÿÿÿincredible,j
ÿÿÿfighter,n
ÿÿÿrapid,j
ÿÿÿadmission,n
ÿÿÿhunter,n
ÿÿÿeducate,v
ÿÿÿpainful,j
ÿÿÿfriendship,n
ÿÿÿaide,n
ÿÿÿinfant,n
ÿÿÿcalculate,v
ÿÿÿfifty,m
ÿÿÿrid,v
ÿÿÿporch,n
ÿÿÿtendency,n
ÿÿÿuniform,n
ÿÿÿformation,n
ÿÿÿscholarship,n
ÿÿÿreservation,n
ÿÿÿefficiency,n
ÿÿÿwaste,v
ÿÿÿqualify,v
ÿÿÿmall,n
ÿÿÿderive,v
ÿÿÿscandal,n
ÿÿÿPC,n
ÿÿÿhelpful,j
ÿÿÿimpress,v
ÿÿÿheel,n
ÿÿÿresemble,v
ÿÿÿprivacy,n
ÿÿÿfabric,n
ÿÿÿsurprise,v
ÿÿÿcontest,n
ÿÿÿproportion,n
ÿÿÿguideline,n
ÿÿÿrifle,n
ÿÿÿmaintenance,n
ÿÿÿconviction,n
ÿÿÿtrick,n
ÿÿÿorganic,j
ÿÿÿtent,n
ÿÿÿexamination,n
ÿÿÿpublisher,n
ÿÿÿstrengthen,v
ÿÿÿFrench,n
ÿÿÿproposed,j
ÿÿÿmyth,n
ÿÿÿsophisticated,j
ÿÿÿcow,n
ÿÿÿetc,r
ÿÿÿstanding,n
ÿÿÿasleep,j
ÿÿÿtennis,n
ÿÿÿnerve,n
ÿÿÿbarrel,n
ÿÿÿbombing,n
ÿÿÿmembership,n
ÿÿÿratio,n
ÿÿÿmenu,n
ÿÿÿpurchase,n
ÿÿÿcontroversial,j
ÿÿÿdesperate,j
ÿÿÿrate,v
ÿÿÿlifestyle,n
ÿÿÿhumor,n
ÿÿÿloud,j
ÿÿÿglove,n
ÿÿÿsuspect,n
ÿÿÿsufficient,j
ÿÿÿnarrative,n
ÿÿÿphotographer,n
ÿÿÿhelicopter,n
ÿÿÿCatholic,n
ÿÿÿmodest,j
ÿÿÿprovider,n
ÿÿÿdelay,n
ÿÿÿagricultural,j
ÿÿÿexplode,v
ÿÿÿstroke,n
ÿÿÿscope,n
ÿÿÿpunishment,n
ÿÿÿhandful,n
ÿÿÿbadly,r
ÿÿÿhorizon,n
ÿÿÿcurious,j
ÿÿÿdowntown,j
ÿÿÿgirlfriend,n
ÿÿÿprompt,v
ÿÿÿrequest,v
ÿÿÿcholesterol,n
ÿÿÿabsorb,v
ÿÿÿadjustment,n
ÿÿÿtaxpayer,n
ÿÿÿeager,j
ÿÿÿprincipal,n
ÿÿÿdetailed,j
ÿÿÿmotivation,n
ÿÿÿassignment,n
ÿÿÿrestriction,n
ÿÿÿacross,r
ÿÿÿPalestinian,n
ÿÿÿlaboratory,n
ÿÿÿworkshop,n
ÿÿÿdifferently,r
ÿÿÿauto,n
ÿÿÿromantic,j
ÿÿÿcotton,n
ÿÿÿmotor,n
ÿÿÿsue,v
ÿÿÿflavor,n
ÿÿÿoverlook,v
ÿÿÿfloat,v
ÿÿÿundergo,v
ÿÿÿsequence,n
ÿÿÿdemonstration,n
ÿÿÿjet,n
ÿÿÿorange,j
ÿÿÿconsumption,n
ÿÿÿassert,v
ÿÿÿblade,n
ÿÿÿtemporary,j
ÿÿÿmedication,n
ÿÿÿprint,v
ÿÿÿcabin,n
ÿÿÿbite,v
ÿÿÿrelative,j
ÿÿÿedition,n
ÿÿÿvalley,n
ÿÿÿyours,p
ÿÿÿpitch,n
ÿÿÿpine,n
ÿÿÿbrilliant,j
ÿÿÿversus,i
ÿÿÿmanufacturing,n
ÿÿÿrisk,v
ÿÿÿChristian,n
ÿÿÿcomplex,n
ÿÿÿabsolute,j
ÿÿÿchef,n
ÿÿÿdiscrimination,n
ÿÿÿoffensive,j
ÿÿÿGerman,n
ÿÿÿsuit,v
ÿÿÿboom,n
ÿÿÿregister,v
ÿÿÿappoint,v
ÿÿÿheritage,n
ÿÿÿGod,n
ÿÿÿterrorist,j
ÿÿÿdominant,j
ÿÿÿsuccessfully,r
ÿÿÿshit,n
ÿÿÿlemon,n
ÿÿÿhungry,j
ÿÿÿsense,v
ÿÿÿdry,v
ÿÿÿwander,v
ÿÿÿsubmit,v
ÿÿÿeconomics,n
ÿÿÿnaked,j
ÿÿÿanticipate,v
ÿÿÿnut,n
ÿÿÿlegacy,n
ÿÿÿextension,n
ÿÿÿshrug,v
ÿÿÿfly,n
ÿÿÿbattery,n
ÿÿÿarrival,n
ÿÿÿlegitimate,j
ÿÿÿorientation,n
ÿÿÿinflation,n
ÿÿÿcope,v
ÿÿÿflame,n
ÿÿÿcluster,n
ÿÿÿhost,v
ÿÿÿwound,n
ÿÿÿdependent,j
ÿÿÿshower,n
ÿÿÿinstitutional,j
ÿÿÿdepict,v
ÿÿÿoperating,n
ÿÿÿflesh,n
ÿÿÿgarage,n
ÿÿÿoperator,n
ÿÿÿinstructor,n
ÿÿÿcollapse,v
ÿÿÿborrow,v
ÿÿÿfurthermore,r
ÿÿÿcomedy,n
ÿÿÿmortgage,n
ÿÿÿsanction,n
ÿÿÿcivilian,j
ÿÿÿtwelve,m
ÿÿÿweekly,j
ÿÿÿhabitat,n
ÿÿÿgrain,n
ÿÿÿbrush,v
ÿÿÿconsciousness,n
ÿÿÿdevote,v
ÿÿÿcrack,v
ÿÿÿmeasurement,n
ÿÿÿprovince,n
ÿÿÿease,v
ÿÿÿseize,v
ÿÿÿethics,n
ÿÿÿnomination,n
ÿÿÿpermission,n
ÿÿÿwise,j
ÿÿÿactress,n
ÿÿÿsummit,n
ÿÿÿacid,n
ÿÿÿodds,n
ÿÿÿgifted,j
ÿÿÿfrustration,n
ÿÿÿmedium,n
ÿÿÿfunction,v
ÿÿÿphysically,r
ÿÿÿgrant,n
ÿÿÿdistinguish,v
ÿÿÿshore,n
ÿÿÿrepeatedly,r
